"item","age","produces"
"time",24,0.103261
"time",25,0.184818
"time",26,0.216374
"time",27,0.268041
"time",28,0.379397
"time",29,0.353535
"time",30,0.466216
"tiny",16,0.00208768
"tiny",17,0.00364964
"tiny",18,0.0199557
"tiny",19,0.0297619
"tiny",20,0.0397112
"tiny",21,0.0869565
"tiny",22,0.105528
"tiny",23,0.144487
"tiny",24,0.141049
"tiny",25,0.174342
"tiny",26,0.263158
"tiny",27,0.278351
"tiny",28,0.419598
"tiny",29,0.378788
"tiny",30,0.459459
"tired",16,0.0208768
"tired",17,0.0255474
"tired",18,0.0620843
"tired",19,0.104167
"tired",20,0.140794
"tired",21,0.173913
"tired",22,0.306533
"tired",23,0.387833
"tired",24,0.397138
"tired",25,0.486842
"tired",26,0.561404
"tired",27,0.564103
"tired",28,0.772613
"tired",29,0.676768
"tired",30,0.820946
"tissue",16,0.0271399
"tissue",17,0.040146
"tissue",18,0.110865
"tissue",19,0.189911
"tissue",20,0.212996
"tissue",21,0.304348
"tissue",22,0.361809
"tissue",23,0.39924
"tissue",24,0.531306
"tissue",25,0.55082
"tissue",26,0.631579
"tissue",27,0.625641
"tissue",28,0.822864
"tissue",29,0.681818
"tissue",30,0.827703
"to",16,0.00835073
"to",17,0.0218978
"to",18,0.0332594
"to",19,0.047619
"to",20,0.0830325
"to",21,0.0869565
"to",22,0.18593
"to",23,0.258555
"to",24,0.286232
"to",25,0.371711
"to",26,0.48538
"to",27,0.453608
"to",28,0.623116
"to",29,0.550505
"to",30,0.682432
"toast",16,0.118998
"toast",17,0.116788
"toast",18,0.230599
"toast",19,0.300595
"toast",20,0.352518
"toast",21,0.328502
"toast",22,0.467337
"toast",23,0.539924
"toast",24,0.583929
"toast",25,0.603279
"toast",26,0.678363
"toast",27,0.717949
"toast",28,0.842965
"toast",29,0.722222
"toast",30,0.868243
"today",16,0.00521921
"today",17,0
"today",18,0.0199557
"today",19,0.0327381
"today",20,0.0397112
"today",21,0.0434783
"today",22,0.145729
"today",23,0.18251
"today",24,0.21982
"today",25,0.245902
"today",26,0.345029
"today",27,0.405128
"today",28,0.474874
"today",29,0.454545
"today",30,0.635135
"toe",16,0.180585
"toe",17,0.277372
"toe",18,0.381375
"toe",19,0.47619
"toe",20,0.469314
"toe",21,0.531401
"toe",22,0.613065
"toe",23,0.680608
"toe",24,0.728723
"toe",25,0.745928
"toe",26,0.830409
"toe",27,0.820513
"toe",28,0.919598
"toe",29,0.863636
"toe",30,0.942568
"tomorrow",16,0.00626305
"tomorrow",17,0.00729927
"tomorrow",18,0.0310421
"tomorrow",19,0.0535714
"tomorrow",20,0.0722022
"tomorrow",21,0.0531401
"tomorrow",22,0.130653
"tomorrow",23,0.171103
"tomorrow",24,0.218807
"tomorrow",25,0.30363
"tomorrow",26,0.345029
"tomorrow",27,0.410256
"tomorrow",28,0.493719
"tomorrow",29,0.454545
"tomorrow",30,0.587838
"tongue",16,0.0709812
"tongue",17,0.156934
"tongue",18,0.219512
"tongue",19,0.306548
"tongue",20,0.32852
"tongue",21,0.357488
"tongue",22,0.517588
"tongue",23,0.555133
"tongue",24,0.592527
"tongue",25,0.641447
"tongue",26,0.690058
"tongue",27,0.738462
"tongue",28,0.842965
"tongue",29,0.813131
"tongue",30,0.905405
"tonight",16,0.00313152
"tonight",17,0
"tonight",18,0.00886918
"tonight",19,0.0327381
"tonight",20,0.0288809
"tonight",21,0.0193237
"tonight",22,0.0854271
"tonight",23,0.117871
"tonight",24,0.130199
"tonight",25,0.181518
"tonight",26,0.233918
"tonight",27,0.25641
"tonight",28,0.361809
"tonight",29,0.378788
"tonight",30,0.469595
"too",16,0.0146138
"too",17,0.0364964
"too",18,0.0709534
"too",19,0.113095
"too",20,0.169675
"too",21,0.178744
"too",22,0.296482
"too",23,0.34981
"too",24,0.423971
"too",25,0.44918
"too",26,0.590643
"too",27,0.661538
"too",28,0.738693
"too",29,0.621212
"too",30,0.783784
"tooth",16,0.163883
"tooth",17,0.171533
"tooth",18,0.32816
"tooth",19,0.386905
"tooth",20,0.428058
"tooth",21,0.405797
"tooth",22,0.532663
"tooth",23,0.596958
"tooth",24,0.702128
"tooth",25,0.728758
"tooth",26,0.783626
"tooth",27,0.805128
"tooth",28,0.917085
"tooth",29,0.858586
"tooth",30,0.898649
"toothbrush",16,0.120042
"toothbrush",17,0.156934
"toothbrush",18,0.32816
"toothbrush",19,0.375
"toothbrush",20,0.440433
"toothbrush",21,0.458937
"toothbrush",22,0.603015
"toothbrush",23,0.695817
"toothbrush",24,0.725664
"toothbrush",25,0.775244
"toothbrush",26,0.783626
"toothbrush",27,0.846154
"toothbrush",28,0.93593
"toothbrush",29,0.868687
"toothbrush",30,0.949324
"touch",16,0.0334029
"touch",17,0.0182482
"touch",18,0.0953437
"touch",19,0.127976
"touch",20,0.158845
"touch",21,0.15942
"touch",22,0.266332
"touch",23,0.330798
"touch",24,0.397849
"touch",25,0.486842
"touch",26,0.54386
"touch",27,0.572165
"touch",28,0.753769
"touch",29,0.666667
"touch",30,0.831081
"towel",16,0.0636743
"towel",17,0.0912409
"towel",18,0.203991
"towel",19,0.258929
"towel",20,0.292419
"towel",21,0.371981
"towel",22,0.492462
"towel",23,0.555133
"towel",24,0.626549
"towel",25,0.703583
"towel",26,0.730994
"towel",27,0.748718
"towel",28,0.907035
"towel",29,0.80303
"towel",30,0.915541
"toy",16,0.127349
"toy",17,0.153285
"toy",18,0.323725
"toy",19,0.428571
"toy",20,0.444043
"toy",21,0.512077
"toy",22,0.582915
"toy",23,0.688213
"toy",24,0.716071
"toy",25,0.792763
"toy",26,0.847953
"toy",27,0.845361
"toy",28,0.938442
"toy",29,0.883838
"toy",30,0.962838
"tractor",16,0.0647182
"tractor",17,0.0912409
"tractor",18,0.155211
"tractor",19,0.189911
"tractor",20,0.230216
"tractor",21,0.275362
"tractor",22,0.422111
"tractor",23,0.444867
"tractor",24,0.478571
"tractor",25,0.51634
"tractor",26,0.505882
"tractor",27,0.610256
"tractor",28,0.727387
"tractor",29,0.611111
"tractor",30,0.722973
"train",16,0.117954
"train",17,0.167883
"train",18,0.337029
"train",19,0.41369
"train",20,0.487365
"train",21,0.47343
"train",22,0.688442
"train",23,0.745247
"train",24,0.780531
"train",25,0.800654
"train",26,0.853801
"train",27,0.876923
"train",28,0.951005
"train",29,0.89899
"train",30,0.969595
"trash",16,0.0688935
"trash",17,0.113139
"trash",18,0.210643
"trash",19,0.291667
"trash",20,0.267148
"trash",21,0.347826
"trash",22,0.452261
"trash",23,0.452471
"trash",24,0.550725
"trash",25,0.528239
"trash",26,0.596491
"trash",27,0.623711
"trash",28,0.776382
"trash",29,0.686869
"trash",30,0.804054
"tray",16,0.00521921
"tray",17,0.0109489
"tray",18,0.0199557
"tray",19,0.0416667
"tray",20,0.0541516
"tray",21,0.0724638
"tray",22,0.0854271
"tray",23,0.114068
"tray",24,0.143376
"tray",25,0.155116
"tray",26,0.187135
"tray",27,0.215385
"tray",28,0.331658
"tray",29,0.318182
"tray",30,0.398649
"tree",16,0.210856
"tree",17,0.244526
"tree",18,0.407982
"tree",19,0.492582
"tree",20,0.552347
"tree",21,0.603865
"tree",22,0.673367
"tree",23,0.790875
"tree",24,0.798932
"tree",25,0.818182
"tree",26,0.847953
"tree",27,0.887179
"tree",28,0.940955
"tree",29,0.878788
"tree",30,0.962838
"tricycle",16,0.0104384
"tricycle",17,0.0291971
"tricycle",18,0.037694
"tricycle",19,0.0565476
"tricycle",20,0.0938628
"tricycle",21,0.10628
"tricycle",22,0.19598
"tricycle",23,0.174905
"tricycle",24,0.264014
"tricycle",25,0.315789
"tricycle",26,0.350877
"tricycle",27,0.386598
"tricycle",28,0.496231
"tricycle",29,0.424242
"tricycle",30,0.574324
"truck",16,0.287056
"truck",17,0.324818
"truck",18,0.507761
"truck",19,0.58457
"truck",20,0.617329
"truck",21,0.637681
"truck",22,0.78392
"truck",23,0.802281
"truck",24,0.854352
"truck",25,0.875817
"truck",26,0.923977
"truck",27,0.907692
"truck",28,0.971106
"truck",29,0.929293
"truck",30,0.969595
"try",16,0.00313152
"try",17,0.0109489
"try",18,0.0399113
"try",19,0.0535714
"try",20,0.0722022
"try",21,0.0966184
"try",22,0.190955
"try",23,0.231939
"try",24,0.263914
"try",25,0.276316
"try",26,0.356725
"try",27,0.43299
"try",28,0.536432
"try",29,0.515152
"try",30,0.641892
"tummy",16,0.112735
"tummy",17,0.178832
"tummy",18,0.325942
"tummy",19,0.431548
"tummy",20,0.447653
"tummy",21,0.454106
"tummy",22,0.633166
"tummy",23,0.680608
"tummy",24,0.725664
"tummy",25,0.777778
"tummy",26,0.859649
"tummy",27,0.8
"tummy",28,0.930905
"tummy",29,0.873737
"tummy",30,0.939189
"tuna",16,0.0104384
"tuna",17,0.0218978
"tuna",18,0.0532151
"tuna",19,0.0416667
"tuna",20,0.0577617
"tuna",21,0.0966184
"tuna",22,0.19598
"tuna",23,0.174905
"tuna",24,0.17148
"tuna",25,0.259868
"tuna",26,0.317647
"tuna",27,0.360825
"tuna",28,0.434673
"tuna",29,0.343434
"tuna",30,0.435811
"turkey",16,0.0407098
"turkey",17,0.0255474
"turkey",18,0.0931264
"turkey",19,0.16369
"turkey",20,0.169065
"turkey",21,0.21256
"turkey",22,0.321608
"turkey",23,0.315589
"turkey",24,0.406137
"turkey",25,0.455738
"turkey",26,0.505882
"turkey",27,0.502564
"turkey",28,0.66206
"turkey",29,0.560606
"turkey",30,0.716216
"turn_around",16,0.0240084
"turn_around",17,0.0328467
"turn_around",18,0.0665188
"turn_around",19,0.145833
"turn_around",20,0.137184
"turn_around",21,0.15942
"turn_around",22,0.261307
"turn_around",23,0.34981
"turn_around",24,0.412078
"turn_around",25,0.472131
"turn_around",26,0.549708
"turn_around",27,0.56701
"turn_around",28,0.712312
"turn_around",29,0.626263
"turn_around",30,0.773649
"turtle",16,0.105428
"turtle",17,0.127737
"turtle",18,0.24612
"turtle",19,0.333333
"turtle",20,0.348921
"turtle",21,0.391304
"turtle",22,0.472362
"turtle",23,0.581749
"turtle",24,0.663685
"turtle",25,0.699346
"turtle",26,0.690058
"turtle",27,0.702564
"turtle",28,0.878141
"turtle",29,0.818182
"turtle",30,0.908784
"tv",16,0.100209
"tv",17,0.149635
"tv",18,0.305987
"tv",19,0.386905
"tv",20,0.415162
"tv",21,0.483092
"tv",22,0.633166
"tv",23,0.634981
"tv",24,0.729204
"tv",25,0.779221
"tv",26,0.824561
"tv",27,0.819588
"tv",28,0.94598
"tv",29,0.893939
"tv",30,0.925676
"uh_oh",16,0.764092
"uh_oh",17,0.781022
"uh_oh",18,0.866962
"uh_oh",19,0.902077
"uh_oh",20,0.895683
"uh_oh",21,0.888889
"uh_oh",22,0.899497
"uh_oh",23,0.927757
"uh_oh",24,0.943363
"uh_oh",25,0.948052
"uh_oh",26,0.947368
"uh_oh",27,0.933333
"uh_oh",28,0.981156
"uh_oh",29,0.939394
"uh_oh",30,0.959459
"uncle",16,0.0344468
"uncle",17,0.0437956
"uncle",18,0.117517
"uncle",19,0.136499
"uncle",20,0.169675
"uncle",21,0.202899
"uncle",22,0.336683
"uncle",23,0.34981
"uncle",24,0.426025
"uncle",25,0.508143
"uncle",26,0.570588
"uncle",27,0.551546
"uncle",28,0.690955
"uncle",29,0.616162
"uncle",30,0.75
"under",16,0.00939457
"under",17,0.0109489
"under",18,0.037694
"under",19,0.0863095
"under",20,0.101083
"under",21,0.125604
"under",22,0.19598
"under",23,0.285171
"under",24,0.351885
"under",25,0.447368
"under",26,0.473684
"under",27,0.505155
"under",28,0.704774
"under",29,0.611111
"under",30,0.773649
"underpants",16,0.0104384
"underpants",17,0.0145985
"underpants",18,0.0421286
"underpants",19,0.0744048
"underpants",20,0.0902527
"underpants",21,0.120773
"underpants",22,0.170854
"underpants",23,0.209125
"underpants",24,0.263914
"underpants",25,0.349835
"underpants",26,0.479532
"underpants",27,0.489691
"underpants",28,0.606784
"underpants",29,0.580808
"underpants",30,0.702703
"up",16,0.368476
"up",17,0.386861
"up",18,0.512195
"up",19,0.540059
"up",20,0.582734
"up",21,0.589372
"up",22,0.743719
"up",23,0.718631
"up",24,0.758865
"up",25,0.778502
"up",26,0.812865
"up",27,0.809278
"up",28,0.910804
"up",29,0.873737
"up",30,0.912162
"us",16,0.00208768
"us",17,0
"us",18,0.00221729
"us",19,0.00892857
"us",20,0.00722022
"us",21,0.0193237
"us",22,0.0753769
"us",23,0.0608365
"us",24,0.0688406
"us",25,0.122517
"us",26,0.158824
"us",27,0.175258
"us",28,0.26005
"us",29,0.308081
"us",30,0.341216
"vacuum",16,0.0647182
"vacuum",17,0.080292
"vacuum",18,0.179601
"vacuum",19,0.255952
"vacuum",20,0.256318
"vacuum",21,0.31401
"vacuum",22,0.396985
"vacuum",23,0.422053
"vacuum",24,0.488372
"vacuum",25,0.580328
"vacuum",26,0.619883
"vacuum",27,0.687179
"vacuum",28,0.798995
"vacuum",29,0.732323
"vacuum",30,0.827703
"vagina",16,0.019833
"vagina",17,0.0328467
"vagina",18,0.0665188
"vagina",19,0.113095
"vagina",20,0.101083
"vagina",21,0.120773
"vagina",22,0.180905
"vagina",23,0.155894
"vagina",24,0.214414
"vagina",25,0.242525
"vagina",26,0.28655
"vagina",27,0.273196
"vagina",28,0.407035
"vagina",29,0.358586
"vagina",30,0.378378
"vanilla",16,0.00208768
"vanilla",17,0
"vanilla",18,0.0155211
"vanilla",19,0.0297619
"vanilla",20,0.0469314
"vanilla",21,0.0483092
"vanilla",22,0.080402
"vanilla",23,0.095057
"vanilla",24,0.121377
"vanilla",25,0.194079
"vanilla",26,0.192982
"vanilla",27,0.298969
"vanilla",28,0.34799
"vanilla",29,0.353535
"vanilla",30,0.449324
"vitamins",16,0.0177453
"vitamins",17,0.0510949
"vitamins",18,0.0620843
"vitamins",19,0.122024
"vitamins",20,0.137184
"vitamins",21,0.144928
"vitamins",22,0.221106
"vitamins",23,0.281369
"vitamins",24,0.335135
"vitamins",25,0.415842
"vitamins",26,0.488235
"vitamins",27,0.510309
"vitamins",28,0.614322
"vitamins",29,0.585859
"vitamins",30,0.658784
"vroom",16,0.487474
"vroom",17,0.456204
"vroom",18,0.5898
"vroom",19,0.626113
"vroom",20,0.570397
"vroom",21,0.652174
"vroom",22,0.683417
"vroom",23,0.722433
"vroom",24,0.767025
"vroom",25,0.740984
"vroom",26,0.719298
"vroom",27,0.71134
"vroom",28,0.873116
"vroom",29,0.727273
"vroom",30,0.814189
"wait",16,0.0146138
"wait",17,0.0291971
"wait",18,0.0731707
"wait",19,0.10119
"wait",20,0.144404
"wait",21,0.178744
"wait",22,0.271357
"wait",23,0.338403
"wait",24,0.37746
"wait",25,0.450658
"wait",26,0.508772
"wait",27,0.551546
"wait",28,0.719849
"wait",29,0.651515
"wait",30,0.77027
"wake",16,0.00521921
"wake",17,0.00729927
"wake",18,0.0399113
"wake",19,0.0625
"wake",20,0.0974729
"wake",21,0.125604
"wake",22,0.236181
"wake",23,0.243346
"wake",24,0.351885
"wake",25,0.444079
"wake",26,0.491228
"wake",27,0.530928
"wake",28,0.699749
"wake",29,0.626263
"wake",30,0.773649
"walk",16,0.0824635
"walk",17,0.120438
"walk",18,0.257206
"walk",19,0.333333
"walk",20,0.31295
"walk",21,0.410628
"walk",22,0.557789
"walk",23,0.604563
"walk",24,0.671403
"walk",25,0.726384
"walk",26,0.71345
"walk",27,0.753846
"walk",28,0.888191
"walk",29,0.792929
"walk",30,0.908784
"walker",16,0.00417537
"walker",17,0.00364964
"walker",18,0.00665188
"walker",19,0.0238095
"walker",20,0.0361011
"walker",21,0.0434783
"walker",22,0.0653266
"walker",23,0.102662
"walker",24,0.0689655
"walker",25,0.10231
"walker",26,0.169591
"walker",27,0.185567
"walker",28,0.224874
"walker",29,0.212121
"walker",30,0.290541
"wanna",16,0.0574113
"wanna",17,0.0364964
"wanna",18,0.097561
"wanna",19,0.166667
"wanna",20,0.187726
"wanna",21,0.21256
"wanna",22,0.351759
"wanna",23,0.441065
"wanna",24,0.483066
"wanna",25,0.521311
"wanna",26,0.690058
"wanna",27,0.659794
"wanna",28,0.786432
"wanna",29,0.69697
"wanna",30,0.800676
"was",16,0.00313152
"was",17,0
"was",18,0.00886918
"was",19,0.00892857
"was",20,0.0144404
"was",21,0.00966184
"was",22,0.0603015
"was",23,0.0760456
"was",24,0.0851449
"was",25,0.155116
"was",26,0.205882
"was",27,0.226804
"was",28,0.342965
"was",29,0.318182
"was",30,0.452703
"wash",16,0.0501044
"wash",17,0.0583942
"wash",18,0.150776
"wash",19,0.223214
"wash",20,0.288809
"wash",21,0.318841
"wash",22,0.477387
"wash",23,0.520913
"wash",24,0.60746
"wash",25,0.671053
"wash",26,0.690058
"wash",27,0.654639
"wash",28,0.879397
"wash",29,0.727273
"wash",30,0.89527
"washing_machine",16,0.0135699
"washing_machine",17,0.0510949
"washing_machine",18,0.075388
"washing_machine",19,0.107143
"washing_machine",20,0.122744
"washing_machine",21,0.21256
"washing_machine",22,0.276382
"washing_machine",23,0.368821
"washing_machine",24,0.323741
"washing_machine",25,0.405941
"washing_machine",26,0.421053
"washing_machine",27,0.533333
"washing_machine",28,0.601759
"washing_machine",29,0.636364
"washing_machine",30,0.706081
"watch.action",16,0.0240084
"watch.action",17,0.0328467
"watch.action",18,0.0687361
"watch.action",19,0.125
"watch.action",20,0.158845
"watch.action",21,0.178744
"watch.action",22,0.326633
"watch.action",23,0.365019
"watch.action",24,0.413238
"watch.action",25,0.485149
"watch.action",26,0.538012
"watch.action",27,0.603093
"watch.action",28,0.744975
"watch.action",29,0.70202
"watch.action",30,0.824324
"watch.object",16,0.0688935
"watch.object",17,0.0766423
"watch.object",18,0.197339
"watch.object",19,0.238095
"watch.object",20,0.249097
"watch.object",21,0.289855
"watch.object",22,0.422111
"watch.object",23,0.43346
"watch.object",24,0.532258
"watch.object",25,0.57377
"watch.object",26,0.654971
"watch.object",27,0.649485
"watch.object",28,0.830402
"watch.object",29,0.70202
"watch.object",30,0.834459
"water.beverage",16,0.295407
"water.beverage",17,0.317518
"water.beverage",18,0.48337
"water.beverage",19,0.574405
"water.beverage",20,0.629496
"water.beverage",21,0.608696
"water.beverage",22,0.753769
"water.beverage",23,0.802281
"water.beverage",24,0.833628
"water.beverage",25,0.863636
"water.beverage",26,0.894737
"water.beverage",27,0.948718
"water.beverage",28,0.953518
"water.beverage",29,0.919192
"water.beverage",30,0.952703
"water.not_beverage",16,0.250522
"water.not_beverage",17,0.240876
"water.not_beverage",18,0.441242
"water.not_beverage",19,0.540059
"water.not_beverage",20,0.629496
"water.not_beverage",21,0.594203
"water.not_beverage",22,0.738693
"water.not_beverage",23,0.790875
"water.not_beverage",24,0.819149
"water.not_beverage",25,0.853896
"water.not_beverage",26,0.859649
"water.not_beverage",27,0.948718
"water.not_beverage",28,0.968593
"water.not_beverage",29,0.90404
"water.not_beverage",30,0.976351
"we",16,0.00626305
"we",17,0.0145985
"we",18,0.0110865
"we",19,0.0178571
"we",20,0.0252708
"we",21,0.0386473
"we",22,0.0904523
"we",23,0.125475
"we",24,0.142857
"we",25,0.207237
"we",26,0.292398
"we",27,0.335052
"we",28,0.427136
"we",29,0.434343
"we",30,0.537162
"were",16,0.00208768
"were",17,0
"were",18,0.00221729
"were",19,0.00595238
"were",20,0.0180505
"were",21,0.00483092
"were",22,0.0251256
"were",23,0.0456274
"were",24,0.0525362
"were",25,0.0792079
"were",26,0.140351
"were",27,0.170103
"were",28,0.234925
"were",29,0.212121
"were",30,0.280405
"wet",16,0.0678497
"wet",17,0.10219
"wet",18,0.219512
"wet",19,0.300595
"wet",20,0.350181
"wet",21,0.410628
"wet",22,0.577889
"wet",23,0.612167
"wet",24,0.675532
"wet",25,0.766447
"wet",26,0.818713
"wet",27,0.794872
"wet",28,0.918342
"wet",29,0.818182
"wet",30,0.939189
"what",16,0.150313
"what",17,0.127737
"what",18,0.195122
"what",19,0.217262
"what",20,0.245487
"what",21,0.309179
"what",22,0.467337
"what",23,0.505703
"what",24,0.533688
"what",25,0.570492
"what",26,0.684211
"what",27,0.723077
"what",28,0.807789
"what",29,0.787879
"what",30,0.881757
"when",16,0.00208768
"when",17,0
"when",18,0.00665188
"when",19,0.014881
"when",20,0.0108303
"when",21,0.00483092
"when",22,0.0452261
"when",23,0.0646388
"when",24,0.0917266
"when",25,0.132013
"when",26,0.263158
"when",27,0.237113
"when",28,0.315327
"when",29,0.353535
"when",30,0.412162
"where",16,0.0511482
"where",17,0.0693431
"where",18,0.0909091
"where",19,0.122024
"where",20,0.162455
"where",21,0.149758
"where",22,0.311558
"where",23,0.410646
"where",24,0.469643
"where",25,0.5
"where",26,0.588235
"where",27,0.605128
"where",28,0.776382
"where",29,0.681818
"where",30,0.820946
"which",16,0.00208768
"which",17,0.00364964
"which",18,0.0110865
"which",19,0.00297619
"which",20,0.0108303
"which",21,0.0144928
"which",22,0.0150754
"which",23,0.0646388
"which",24,0.066787
"which",25,0.118812
"which",26,0.141176
"which",27,0.0876289
"which",28,0.199749
"which",29,0.257576
"which",30,0.310811
"white",16,0.0114823
"white",17,0.0328467
"white",18,0.0509978
"white",19,0.0744048
"white",20,0.108303
"white",21,0.15942
"white",22,0.286432
"white",23,0.319392
"white",24,0.336315
"white",25,0.411184
"white",26,0.444444
"white",27,0.502564
"white",28,0.687186
"white",29,0.590909
"white",30,0.743243
"who",16,0.0313152
"who",17,0.0364964
"who",18,0.0354767
"who",19,0.0595238
"who",20,0.0649819
"who",21,0.057971
"who",22,0.175879
"who",23,0.220532
"who",24,0.258065
"who",25,0.282895
"who",26,0.444444
"who",27,0.520619
"who",28,0.565327
"who",29,0.540404
"who",30,0.682432
"why",16,0.0208768
"why",17,0.0328467
"why",18,0.0798226
"why",19,0.107143
"why",20,0.115108
"why",21,0.130435
"why",22,0.231156
"why",23,0.288973
"why",24,0.274194
"why",25,0.330033
"why",26,0.48538
"why",27,0.492308
"why",28,0.561558
"why",29,0.560606
"why",30,0.689189
"will",16,0.00521921
"will",17,0.00729927
"will",18,0.0110865
"will",19,0.0267857
